date,adm2_id,ADM2_PCODE,n_pixels,rfh,rfh_avg,r1h,r1h_avg,r3h,r3h_avg,rfq,r1q,r3q,version
#date,#adm2+id,#adm2+code,#indicator+n_pixels+num,#indicator+rfh+num,#indicator+rfh_avg+num,#indicator+r1h+num,#indicator+r1h_avg+num,#indicator+r3h+num,#indicator+r3h_avg+num,#indicator+rfq+pct,#indicator+r1q+pct,#indicator+r3q+pct,#status
2024-06-01,6131,BT01915,1.0,42.0,34.9667,93.0,84.0,144.0,154.6667,117.598,109.5745,93.5223,final
2024-06-11,6131,BT01915,1.0,91.0,44.4,169.0,108.0667,227.0,194.1333,194.332,151.6093,116.1006,final
2024-06-21,6131,BT01915,1.0,38.0,46.8667,171.0,126.2333,261.0,232.7,82.9049,132.8603,111.6605,final
2024-07-01,6131,BT01915,1.0,33.0,48.5667,162.0,139.8333,286.0,271.2333,70.9396,114.7942,105.2507,final
2024-07-11,6131,BT01915,1.0,38.0,47.0333,109.0,142.4667,313.0,306.5,82.6393,78.0498,102.0537,final
2024-07-21,6131,BT01915,1.0,31.0,57.5333,102.0,153.1333,338.0,351.9,57.5693,68.6555,96.1592,final
2024-08-01,6131,BT01915,1.0,47.0,49.1,116.0,153.6667,371.0,377.5,96.1183,76.9857,98.3226,final
2024-08-11,6131,BT01915,1.0,32.0,65.0667,110.0,171.7,388.0,422.2333,52.8069,66.0429,92.0799,final
2024-08-21,6131,BT01915,1.0,45.0,52.6667,124.0,166.8333,397.0,446.2,86.7052,75.7776,89.2153,final
2024-09-01,6131,BT01915,1.0,17.0,22.7,94.0,140.4333,372.0,433.9333,79.4224,69.1336,86.049,final
2024-09-11,6131,BT01915,1.0,14.0,13.8333,76.0,89.2,295.0,403.3667,100.885,86.6935,73.7844,final
2024-09-21,6131,BT01915,1.0,28.0,13.6333,59.0,50.1667,285.0,370.1333,177.102,114.6814,77.6043,final
2024-10-01,6131,BT01915,1.0,18.0,19.9667,60.0,47.4333,270.0,341.5333,92.1228,121.8804,79.6511,final
2024-10-11,6131,BT01915,1.0,9.0,14.1333,55.0,47.7333,241.0,308.6333,73.1707,112.5866,78.7739,final
2024-10-21,6131,BT01915,1.0,12.0,13.2333,39.0,47.3333,222.0,264.3333,93.2358,85.4651,84.5687,final
2024-11-01,6131,BT01915,1.0,1.0,2.0667,22.0,29.4333,176.0,217.3,84.9057,81.1496,81.8302,final
2024-11-11,6131,BT01915,1.0,1.0,1.1,14.0,16.4,145.0,153.3333,98.3607,90.9091,94.898,final
2024-11-21,6131,BT01915,1.0,1.0,1.0,3.0,4.1667,101.0,101.6667,100.0,91.7647,99.403,final
2024-12-01,6131,BT01915,1.0,1.0,1.5,3.0,3.6,85.0,80.4667,92.3077,95.5882,105.0111,final
2024-12-11,6131,BT01915,1.0,1.0,1.7,3.0,4.2,72.0,68.3333,89.5522,91.5493,104.6809,final
2024-12-21,6131,BT01915,1.0,1.0,2.0333,3.0,5.2333,45.0,56.7333,85.3081,85.3392,82.4176,final
2025-01-01,6131,BT01915,1.0,1.0,1.9,3.0,5.6333,28.0,38.6667,86.9565,83.1557,78.0822,final
2025-01-11,6131,BT01915,1.0,1.0,2.0667,3.0,6.0,20.0,26.6,84.9057,81.25,81.9672,final
2025-01-21,6131,BT01915,1.0,1.0,2.3,3.0,6.2667,9.0,15.6667,82.1918,79.918,74.026,final
2025-02-01,6131,BT01915,1.0,1.0,1.8333,3.0,6.2,9.0,15.4333,87.8049,80.2469,74.7051,final
2025-02-11,6131,BT01915,1.0,1.0,2.3667,3.0,6.5,9.0,16.7,81.448,78.7879,71.161,final
2025-02-21,6131,BT01915,1.0,1.0,1.9,3.0,6.1,9.0,17.6,86.9565,80.7453,68.8406,final
2025-03-01,6131,BT01915,1.0,3.0,3.7667,5.0,8.0333,11.0,19.8667,91.2548,83.1793,70.3125,final
2025-03-11,6131,BT01915,1.0,4.0,4.9333,8.0,10.6,14.0,23.1,90.604,87.3786,72.5076,final
2025-03-21,6131,BT01915,1.0,3.0,8.3,10.0,17.0,16.0,29.3667,60.1504,74.0741,66.0457,final
2025-04-01,6131,BT01915,1.0,10.0,10.0333,17.0,23.2667,25.0,37.5,99.7783,81.1623,73.6842,final
2025-04-11,6131,BT01915,1.0,12.0,11.7667,25.0,30.1,36.0,47.2,101.3917,87.2818,80.4196,final
2025-04-21,6131,BT01915,1.0,15.0,12.1333,37.0,33.9333,50.0,57.0333,116.7315,106.9803,89.5077,final
2025-05-01,6131,BT01915,1.0,13.0,23.5,40.0,47.4,62.0,78.7,63.1579,87.108,81.1725,final
2025-05-11,6131,BT01915,1.0,18.0,20.3333,46.0,55.9667,79.0,96.6667,90.7895,84.8914,83.4375,final
2025-05-21,6131,BT01915,1.0,42.0,28.7,73.0,72.5333,120.0,123.4667,139.4659,100.5654,97.4026,final
2025-06-01,6131,BT01915,1.0,24.0,34.9667,84.0,84.0,141.0,154.6667,72.5605,100.0,91.7004,prelim
2021-01-01,41331,BT01008,2.0,1.0,1.3,3.0,3.9333,23.5,29.8333,95.2381,93.3014,84.1004,final
2021-01-11,41331,BT01008,2.0,1.0,1.45,3.0,4.0833,19.5,20.6167,93.0233,92.3077,96.3527,final
2021-01-21,41331,BT01008,2.0,1.0,1.6167,3.0,4.3667,10.0,12.0167,90.6801,90.4872,90.8403,final
2021-02-01,41331,BT01008,2.0,1.0,1.35,3.0,4.4167,10.0,11.9,94.4882,90.1734,91.3242,final
2021-02-11,41331,BT01008,2.0,1.0,1.7167,3.0,4.6833,10.0,12.45,89.33,88.5358,89.0869,final
2021-02-21,41331,BT01008,2.0,1.0,1.1667,3.0,4.2333,9.0,12.55,97.2973,91.3349,84.2572,final
2021-03-01,41331,BT01008,2.0,2.5,2.55,4.5,5.4333,10.5,13.7833,99.3377,93.9525,86.1948,final
2021-03-11,41331,BT01008,2.0,3.5,3.5167,7.0,7.2333,13.0,16.0,99.8043,98.646,88.4615,final
2021-03-21,41331,BT01008,2.0,3.5,6.8167,9.5,12.8833,15.5,21.4833,71.9323,85.2149,80.9952,final
2021-04-01,41331,BT01008,2.0,7.5,10.9,14.5,21.2333,22.0,31.0833,78.6164,78.4418,77.8905,final
2021-04-11,41331,BT01008,2.0,11.5,12.5833,22.5,30.3,32.5,42.2167,93.8389,80.6452,81.3916,final
2021-04-21,41331,BT01008,2.0,13.5,12.2833,32.5,35.7667,45.0,52.8833,107.0395,92.8623,87.4636,final
2021-05-01,41331,BT01008,2.0,24.0,18.3167,49.0,43.1833,68.0,69.85,124.3746,110.937,97.6832,final
2021-05-11,41331,BT01008,2.0,18.0,15.5167,55.5,46.1167,85.0,83.65,112.104,116.7211,101.4415,final
2021-05-21,41331,BT01008,2.0,18.0,23.4167,60.0,57.25,102.0,105.9,80.9384,104.0892,96.635,final
2021-06-01,41331,BT01008,2.0,43.0,33.1333,79.0,72.0667,142.5,136.4833,125.8741,108.4484,104.1074,final
2021-06-11,41331,BT01008,2.0,52.0,42.15,113.0,98.7,191.0,175.1167,120.8908,113.1555,108.5802,final
2021-06-21,41331,BT01008,2.0,41.5,44.1333,136.5,119.4167,229.0,212.4333,94.6404,113.2003,107.4479,final
2021-07-01,41331,BT01008,2.0,23.5,35.2833,117.0,121.5667,245.0,236.8167,70.7489,96.529,103.3156,final
2021-07-11,41331,BT01008,2.0,45.5,34.0167,110.5,113.4333,279.0,258.25,129.4319,97.6235,107.7353,final
2021-07-21,41331,BT01008,2.0,68.0,44.0167,137.0,113.3167,333.5,289.9833,148.9289,119.2053,114.5064,final
2021-08-01,41331,BT01008,2.0,33.5,45.65,147.0,123.6833,343.0,317.3167,76.0118,117.4417,107.8466,final
2021-08-11,41331,BT01008,2.0,38.0,63.3,139.5,152.9667,363.0,365.1,62.9575,91.7366,99.4401,final
2021-08-21,41331,BT01008,2.0,62.0,52.4167,133.5,161.3667,407.0,394.1,116.6909,83.7386,103.1923,final
2021-09-01,41331,BT01008,2.0,39.0,25.55,139.0,141.2667,403.0,386.5167,144.0262,98.5015,104.157,final
2021-09-11,41331,BT01008,2.0,17.5,17.4667,118.5,95.4333,368.5,361.8333,100.1484,121.878,101.7929,final
2021-09-21,41331,BT01008,2.0,12.5,16.2333,69.0,59.25,339.5,333.9333,82.4176,114.0794,101.6185,final
2021-10-01,41331,BT01008,2.0,12.5,15.3,42.5,49.0,328.5,313.95,86.2069,88.9831,104.4914,final
2021-10-11,41331,BT01008,2.0,13.0,10.6667,38.0,42.2,296.0,290.6,114.8936,91.954,101.7964,final
2021-10-21,41331,BT01008,2.0,22.0,10.2167,47.5,36.1833,250.0,256.8,177.437,124.5038,97.4513,final
2021-11-01,41331,BT01008,2.0,2.0,1.4667,37.0,22.35,218.5,212.6167,108.2474,145.2859,102.6428,final
2021-11-11,41331,BT01008,2.0,1.0,1.1667,25.0,12.85,181.5,150.4833,97.2973,153.1729,119.327,final
2021-11-21,41331,BT01008,2.0,1.0,1.0667,4.0,3.7,120.5,99.1333,98.9011,102.1898,119.5785,final
2021-12-01,41331,BT01008,2.0,2.0,1.3167,4.0,3.55,83.5,74.9,110.8179,103.321,110.1296,final
2021-12-11,41331,BT01008,2.0,2.0,1.3,5.0,3.6833,68.0,58.7333,111.1111,109.6224,113.4821,final
2021-12-21,41331,BT01008,2.0,6.5,1.3333,10.5,3.95,62.0,43.8333,181.5789,146.9534,133.7461,final
2022-01-01,41331,BT01008,2.0,2.5,1.3,11.0,3.9333,52.0,29.8333,119.0476,150.7177,155.6485,final
2022-01-11,41331,BT01008,2.0,3.0,1.45,12.0,4.0833,42.0,20.6167,124.031,156.213,169.8421,final
2022-01-21,41331,BT01008,2.0,2.0,1.6167,7.5,4.3667,22.0,12.0167,105.7935,121.8097,145.3444,final
2022-02-01,41331,BT01008,2.0,3.5,1.35,8.5,4.4167,23.5,11.9,133.8583,128.3237,152.968,final
2022-02-11,41331,BT01008,2.0,1.0,1.7167,6.5,4.6833,23.5,12.45,89.33,112.3723,149.2205,final
2022-02-21,41331,BT01008,2.0,1.0,1.1667,5.5,4.2333,23.5,12.55,97.2973,108.8993,148.5588,final
2022-03-01,41331,BT01008,2.0,1.5,2.55,3.5,5.4333,23.0,13.7833,86.0927,87.473,138.7526,final
2022-03-11,41331,BT01008,2.0,1.5,3.5167,4.0,7.2333,22.5,16.0,76.3209,81.2379,125.0,final
2022-03-21,41331,BT01008,2.0,3.5,6.8167,6.5,12.8833,19.5,21.4833,71.9323,72.1049,93.7004,final
2022-04-01,41331,BT01008,2.0,8.5,10.9,13.5,21.2333,25.5,31.0833,84.9057,75.2401,86.4097,final
2022-04-11,41331,BT01008,2.0,9.0,12.5833,21.0,30.3,31.5,42.2167,79.6209,76.9231,79.4765,final
2022-04-21,41331,BT01008,2.0,9.0,12.2833,26.5,35.7667,38.5,52.8833,81.0029,79.7524,77.127,final
2022-05-01,41331,BT01008,2.0,9.0,18.3167,27.0,43.1833,44.0,69.85,60.0429,69.5707,67.6268,final
2022-05-11,41331,BT01008,2.0,15.0,15.5167,33.0,46.1167,58.0,83.65,97.4817,76.6261,72.6108,final
2022-05-21,41331,BT01008,2.0,17.5,23.4167,41.5,57.25,74.5,105.9,79.1789,76.5799,72.9077,final
2022-06-01,41331,BT01008,2.0,26.0,33.1333,58.5,72.0667,99.0,136.4833,81.2937,83.4687,74.4112,final
2022-06-11,41331,BT01008,2.0,62.5,42.15,106.0,98.7,160.0,175.1167,143.1601,106.7157,91.834,final
2022-06-21,41331,BT01008,2.0,52.0,44.1333,140.5,119.4167,208.5,212.4333,116.0109,116.291,98.2317,final
2022-07-01,41331,BT01008,2.0,41.0,35.2833,155.5,121.5667,241.0,236.8167,114.1911,125.7917,101.6949,final
2022-07-11,41331,BT01008,2.0,20.0,34.0167,113.0,113.4333,252.0,258.25,64.0752,99.6489,97.6701,final
2022-07-21,41331,BT01008,2.0,43.0,44.0167,104.0,113.3167,286.0,289.9833,97.9259,92.4449,98.6721,final
2022-08-01,41331,BT01008,2.0,82.5,45.65,145.5,123.6833,359.5,317.3167,172.7542,116.3197,112.8876,final
2022-08-11,41331,BT01008,2.0,43.0,63.3,168.5,152.9667,387.5,365.1,70.2782,109.5316,105.9717,final
2022-08-21,41331,BT01008,2.0,71.5,52.4167,197.0,161.3667,441.5,394.1,133.2366,120.7936,111.7298,final
2022-09-01,41331,BT01008,2.0,24.5,25.55,139.0,141.2667,440.0,386.5167,96.563,98.5015,113.4883,final
2022-09-11,41331,BT01008,2.0,14.0,17.4667,110.0,95.4333,391.5,361.8333,84.5697,113.816,107.9785,final
2022-09-21,41331,BT01008,2.0,16.5,16.2333,55.0,59.25,356.0,333.9333,101.2559,93.8628,106.416,final
2022-10-01,41331,BT01008,2.0,12.5,15.3,43.0,49.0,327.5,313.95,86.2069,89.8305,104.1827,final
2022-10-11,41331,BT01008,2.0,16.0,10.6667,45.0,42.2,323.5,290.6,134.0426,105.364,110.9448,final
2022-10-21,41331,BT01008,2.0,20.0,10.2167,48.5,36.1833,300.5,256.8,164.2935,126.6691,116.3793,final
2022-11-01,41331,BT01008,2.0,1.0,1.4667,37.0,22.35,219.0,212.6167,92.7835,145.2859,102.8674,final
2022-11-11,41331,BT01008,2.0,1.0,1.1667,22.0,12.85,177.0,150.4833,97.2973,140.0438,116.523,final
2022-11-21,41331,BT01008,2.0,1.0,1.0667,3.0,3.7,106.5,99.1333,98.9011,94.8905,106.7502,final
2022-12-01,41331,BT01008,2.0,1.0,1.3167,3.0,3.55,83.0,74.9,94.9868,95.941,109.5406,final
2022-12-11,41331,BT01008,2.0,1.0,1.3,3.0,3.6833,70.0,58.7333,95.2381,95.0061,116.3919,final
2022-12-21,41331,BT01008,2.0,1.0,1.3333,3.0,3.95,54.5,43.8333,94.7368,93.19,119.8142,final
2023-01-01,41331,BT01008,2.0,1.0,1.3,3.0,3.9333,43.0,29.8333,95.2381,93.3014,133.0544,final
2023-01-11,41331,BT01008,2.0,1.0,1.45,3.0,4.0833,28.0,20.6167,93.0233,92.3077,124.1154,final
2023-01-21,41331,BT01008,2.0,1.0,1.6167,3.0,4.3667,9.0,12.0167,90.6801,90.4872,86.2983,final
2023-02-01,41331,BT01008,2.0,1.0,1.35,3.0,4.4167,9.0,11.9,94.4882,90.1734,86.758,final
2023-02-11,41331,BT01008,2.0,1.0,1.7167,3.0,4.6833,9.0,12.45,89.33,88.5358,84.6325,final
2023-02-21,41331,BT01008,2.0,1.0,1.1667,3.0,4.2333,9.0,12.55,97.2973,91.3349,84.2572,final
2023-03-01,41331,BT01008,2.0,3.0,2.55,5.0,5.4333,11.0,13.7833,105.9603,97.1922,88.2971,final
2023-03-11,41331,BT01008,2.0,9.5,3.5167,13.5,7.2333,19.5,16.0,170.2544,136.3636,113.4615,final
2023-03-21,41331,BT01008,2.0,4.0,6.8167,16.5,12.8833,22.5,21.4833,76.1636,115.8048,103.2292,final
2023-04-01,41331,BT01008,2.0,7.0,10.9,20.5,21.2333,28.5,31.0833,75.4717,97.6521,93.712,final
2023-04-11,41331,BT01008,2.0,8.0,12.5833,19.0,30.3,35.5,42.2167,73.9336,71.9603,87.1369,final
2023-04-21,41331,BT01008,2.0,13.0,12.2833,28.0,35.7667,47.5,52.8833,104.1466,83.0299,91.4392,final
2023-05-01,41331,BT01008,2.0,9.5,18.3167,30.5,43.1833,56.0,69.85,62.1873,76.1517,82.655,final
2023-05-11,41331,BT01008,2.0,9.0,15.5167,31.5,46.1167,64.0,83.65,68.2372,73.9531,79.0176,final
2023-05-21,41331,BT01008,2.0,15.5,23.4167,34.0,57.25,78.5,105.9,72.1408,65.4275,76.3589,final
2023-06-01,41331,BT01008,2.0,21.5,33.1333,46.0,72.0667,97.0,136.4833,69.493,68.2372,73.0459,final
2023-06-11,41331,BT01008,2.0,31.0,42.15,68.0,98.7,118.5,175.1167,76.3521,71.7571,69.4157,final
2023-06-21,41331,BT01008,2.0,32.0,44.1333,84.5,119.4167,146.5,212.4333,75.3053,73.02,70.3582,final
2023-07-01,41331,BT01008,2.0,22.5,35.2833,85.5,121.5667,162.0,236.8167,68.2664,72.5868,69.6874,final
2023-07-11,41331,BT01008,2.0,30.5,34.0167,85.0,113.4333,184.5,258.25,90.9868,76.9646,72.507,final
2023-07-21,41331,BT01008,2.0,32.0,44.0167,85.0,113.3167,203.5,289.9833,75.4845,77.0374,71.1706,final
2023-08-01,41331,BT01008,2.0,37.0,45.65,99.5,123.6833,231.0,317.3167,82.922,81.91,73.629,final
2023-08-11,41331,BT01008,2.0,55.5,63.3,124.5,152.9667,277.5,365.1,88.5798,82.5322,76.6462,final
2023-08-21,41331,BT01008,2.0,96.0,52.4167,188.5,161.3667,358.0,394.1,175.9071,115.8335,91.0666,final
2023-09-01,41331,BT01008,2.0,12.0,25.55,163.5,141.2667,348.5,386.5167,55.6465,114.6981,90.4123,final
2023-09-11,41331,BT01008,2.0,9.0,17.4667,117.0,95.4333,326.5,361.8333,62.3145,120.4553,90.4975,final
2023-09-21,41331,BT01008,2.0,12.0,16.2333,33.0,59.25,306.5,333.9333,80.0628,62.0939,92.0236,final
2023-10-01,41331,BT01008,2.0,17.5,15.3,38.5,49.0,301.5,313.95,110.8374,82.2034,96.1568,final
2023-10-11,41331,BT01008,2.0,8.0,10.6667,37.5,42.2,279.0,290.6,82.9787,90.9962,96.1411,final
2023-10-21,41331,BT01008,2.0,22.5,10.2167,48.0,36.1833,269.5,256.8,180.7229,125.5864,104.7601,final
2023-11-01,41331,BT01008,2.0,1.0,1.4667,31.5,22.35,233.5,212.6167,92.7835,128.2844,109.3808,final
2023-11-11,41331,BT01008,2.0,1.0,1.1667,24.5,12.85,179.0,150.4833,97.2973,150.9847,117.7692,final
2023-11-21,41331,BT01008,2.0,1.0,1.0667,3.0,3.7,84.0,99.1333,98.9011,94.8905,86.1332,final
2023-12-01,41331,BT01008,2.0,2.5,1.3167,4.5,3.55,74.5,74.9,118.7335,107.0111,99.5289,final
2023-12-11,41331,BT01008,2.0,1.5,1.3,5.0,3.6833,67.0,58.7333,103.1746,109.6224,112.0272,final
2023-12-21,41331,BT01008,2.0,2.0,1.3333,6.0,3.95,57.0,43.8333,110.5263,114.6953,124.4582,final
2024-01-01,41331,BT01008,2.0,1.0,1.3,4.5,3.9333,40.5,29.8333,95.2381,104.067,126.7782,final
2024-01-11,41331,BT01008,2.0,1.0,1.45,4.0,4.0833,33.5,20.6167,93.0233,99.4083,142.0795,final
2024-01-21,41331,BT01008,2.0,1.0,1.6167,3.0,4.3667,12.0,12.0167,90.6801,90.4872,99.9243,final
2024-02-01,41331,BT01008,2.0,1.0,1.35,3.0,4.4167,12.0,11.9,94.4882,90.1734,100.4566,final
2024-02-11,41331,BT01008,2.0,1.0,1.7167,3.0,4.6833,12.0,12.45,89.33,88.5358,97.9955,final
2024-02-21,41331,BT01008,2.0,1.0,1.1667,3.0,4.2333,12.0,12.55,97.2973,91.3349,97.561,final
2024-03-01,41331,BT01008,2.0,1.5,2.55,3.5,5.4333,11.0,13.7833,86.0927,87.473,88.2971,final
2024-03-11,41331,BT01008,2.0,6.0,3.5167,8.5,7.2333,15.5,16.0,129.1585,107.3501,98.0769,final
2024-03-21,41331,BT01008,2.0,4.0,6.8167,11.5,12.8833,17.5,21.4833,76.1636,93.9548,87.3478,final
2024-04-01,41331,BT01008,2.0,8.5,10.9,18.5,21.2333,25.0,31.0833,84.9057,91.2487,85.1927,final
2024-04-11,41331,BT01008,2.0,12.0,12.5833,24.5,30.3,36.0,42.2167,96.6825,85.6079,88.0945,final
2024-04-21,41331,BT01008,2.0,7.5,12.2833,28.0,35.7667,42.5,52.8833,72.324,83.0299,83.4879,final
2024-05-01,41331,BT01008,2.0,13.0,18.3167,32.5,43.1833,54.5,69.85,77.198,79.9123,80.7765,final
2024-05-11,41331,BT01008,2.0,12.0,15.5167,32.5,46.1167,65.5,83.65,82.8595,75.7351,80.6193,final
2024-05-21,41331,BT01008,2.0,35.5,23.4167,60.5,57.25,100.0,105.9,142.522,104.8327,94.9094,final
2024-06-01,41331,BT01008,2.0,40.5,33.1333,88.0,72.0667,139.0,136.4833,119.3182,119.4151,101.7181,final
2024-06-11,41331,BT01008,2.0,109.0,42.15,185.0,98.7,242.0,175.1167,241.7815,179.3928,136.1304,final
2024-06-21,41331,BT01008,2.0,47.0,44.1333,196.5,119.4167,285.0,212.4333,105.8345,159.5621,132.624,final
2024-07-01,41331,BT01008,2.0,27.0,35.2833,183.0,121.5667,303.5,236.8167,79.4373,146.6937,127.0174,final
2024-07-11,41331,BT01008,2.0,24.5,34.0167,98.5,113.4333,316.0,258.25,75.6087,87.9017,121.5284,final
2024-07-21,41331,BT01008,2.0,27.0,44.0167,78.5,113.3167,335.5,289.9833,65.2839,71.7665,115.1731,final
2024-08-01,41331,BT01008,2.0,56.0,45.65,107.5,123.6833,378.5,317.3167,120.4344,87.8943,118.6924,final
2024-08-11,41331,BT01008,2.0,31.5,63.3,114.5,152.9667,398.0,365.1,53.4407,76.396,108.771,final
2024-08-21,41331,BT01008,2.0,47.0,52.4167,134.5,161.3667,409.5,394.1,90.566,84.3221,103.8109,final
2024-09-01,41331,BT01008,2.0,21.0,25.55,99.5,141.2667,390.0,386.5167,85.1064,72.3887,100.8785,final
2024-09-11,41331,BT01008,2.0,22.0,17.4667,90.0,95.4333,303.0,361.8333,120.178,94.8467,84.1775,final
2024-09-21,41331,BT01008,2.0,33.0,16.2333,76.0,59.25,289.0,333.9333,178.9639,124.1877,86.9355,final
2024-10-01,41331,BT01008,2.0,15.0,15.3,70.0,49.0,277.0,313.95,98.5222,135.5932,88.5939,final
2024-10-11,41331,BT01008,2.0,8.0,10.6667,56.0,42.2,260.5,290.6,82.9787,126.4368,89.9867,final
2024-10-21,41331,BT01008,2.0,9.5,10.2167,32.5,36.1833,243.0,256.8,95.2903,92.0245,94.8276,final
2024-11-01,41331,BT01008,2.0,1.0,1.4667,18.5,22.35,188.0,212.6167,92.7835,88.0989,88.9421,final
2024-11-11,41331,BT01008,2.0,1.0,1.1667,11.5,12.85,157.5,150.4833,97.2973,94.0919,104.3722,final
2024-11-21,41331,BT01008,2.0,1.0,1.0667,3.0,3.7,111.5,99.1333,98.9011,94.8905,111.3317,final
2024-12-01,41331,BT01008,2.0,1.0,1.3167,3.0,3.55,91.5,74.9,94.9868,95.941,119.5524,final
2024-12-11,41331,BT01008,2.0,1.0,1.3,3.0,3.6833,70.5,58.7333,95.2381,95.0061,117.1193,final
2024-12-21,41331,BT01008,2.0,1.0,1.3333,3.0,3.95,38.5,43.8333,94.7368,93.19,90.0929,final
2025-01-01,41331,BT01008,2.0,1.0,1.3,3.0,3.9333,24.5,29.8333,95.2381,93.3014,86.6109,final
2025-01-11,41331,BT01008,2.0,1.0,1.45,3.0,4.0833,17.5,20.6167,93.0233,92.3077,89.8204,final
2025-01-21,41331,BT01008,2.0,1.0,1.6167,3.0,4.3667,9.0,12.0167,90.6801,90.4872,86.2983,final
2025-02-01,41331,BT01008,2.0,1.0,1.35,3.0,4.4167,9.0,11.9,94.4882,90.1734,86.758,final
2025-02-11,41331,BT01008,2.0,1.0,1.7167,3.0,4.6833,9.0,12.45,89.33,88.5358,84.6325,final
2025-02-21,41331,BT01008,2.0,1.5,1.1667,3.5,4.2333,9.5,12.55,105.4054,94.8478,86.4745,final
2025-03-01,41331,BT01008,2.0,1.5,2.55,4.0,5.4333,10.0,13.7833,86.0927,90.7127,84.0925,final
2025-03-11,41331,BT01008,2.0,2.5,3.5167,5.5,7.2333,11.5,16.0,88.0626,89.942,82.6923,final
2025-03-21,41331,BT01008,2.0,3.0,6.8167,7.0,12.8833,13.5,21.4833,67.701,74.2899,74.6427,final
2025-04-01,41331,BT01008,2.0,15.5,10.9,21.0,21.2333,28.0,31.0833,128.9308,99.2529,92.4949,final
2025-04-11,41331,BT01008,2.0,14.5,12.5833,33.0,30.3,41.5,42.2167,110.9005,106.6998,98.6275,final
2025-04-21,41331,BT01008,2.0,14.0,12.2833,44.0,35.7667,54.5,52.8833,109.9325,117.9898,102.5709,final
2025-05-01,41331,BT01008,2.0,12.0,18.3167,40.5,43.1833,65.5,69.85,72.9092,94.9546,94.5523,final
2025-05-11,41331,BT01008,2.0,15.0,15.5167,41.0,46.1167,79.5,83.65,97.4817,90.8821,95.5686,final
2025-05-21,41331,BT01008,2.0,41.5,23.4167,68.5,57.25,119.5,105.9,163.6364,116.7286,111.7343,final
2025-06-01,41331,BT01008,2.0,23.0,33.1333,79.5,72.0667,141.0,136.4833,73.4266,109.0577,103.0834,prelim
2021-01-01,1001063,BT00505,18.0,1.8889,2.1556,3.8333,4.6574,25.0,40.1444,96.2733,94.3778,69.7984,final
2021-01-11,1001063,BT00505,18.0,1.9444,2.65,4.8333,6.2537,22.3889,27.4741,90.7771,91.2613,86.4301,final
2021-01-21,1001063,BT00505,18.0,2.6667,4.6519,6.5,9.4574,14.1111,17.9685,79.4321,84.8006,86.208,final
2021-02-01,1001063,BT00505,18.0,6.0556,9.6333,10.6667,16.9352,18.3333,25.2537,75.5505,76.7274,80.3698,final
2021-02-11,1001063,BT00505,18.0,6.1111,12.95,14.8333,27.2352,23.2222,36.8111,61.9003,66.6932,70.9708,final
2021-02-21,1001063,BT00505,18.0,4.2778,7.663,16.4444,30.2463,25.8889,43.3463,73.267,65.7065,67.2753,final
2021-03-01,1001063,BT00505,18.0,7.2778,8.613,17.6667,29.2259,32.1667,50.8185,90.1918,70.5316,69.332,final
2021-03-11,1001063,BT00505,18.0,6.8889,9.1741,18.4444,25.45,38.1111,58.9389,83.8777,80.2382,69.7881,final
2021-03-21,1001063,BT00505,18.0,6.4444,16.9667,20.6111,34.7537,43.5556,74.4574,52.0991,68.3991,63.4113,final
2021-04-01,1001063,BT00505,18.0,21.3333,27.6481,34.6667,53.7889,63.0,99.95,80.658,70.0226,66.3938,final
2021-04-11,1001063,BT00505,18.0,21.2222,29.6704,49.0,74.2852,82.2778,126.9704,75.6329,70.0004,67.3706,final
2021-04-21,1001063,BT00505,18.0,27.0,25.8,69.5556,83.1185,106.6111,148.1185,103.8961,85.4347,73.7492,final
2021-05-01,1001063,BT00505,18.0,36.7778,26.287,85.0,81.7574,137.3333,164.7722,133.5306,103.5339,84.3002,final
2021-05-11,1001063,BT00505,18.0,19.5,20.5,83.2778,72.587,150.7222,172.3222,96.0784,112.9448,88.1528,final
2021-05-21,1001063,BT00505,18.0,24.0,36.8315,80.2778,83.6185,170.4444,201.4907,69.3258,96.4315,85.3203,final
2021-06-01,1001063,BT00505,18.0,48.7222,63.2722,92.2222,120.6037,211.8889,256.15,78.6883,78.269,83.3699,final
2021-06-11,1001063,BT00505,18.0,85.6667,85.8759,158.3889,185.9796,290.6667,332.8519,99.7697,85.9216,87.6958,final
2021-06-21,1001063,BT00505,18.0,73.3889,92.2,207.7778,241.3481,357.6111,408.0852,80.647,86.6439,87.9273,final
2021-07-01,1001063,BT00505,18.0,43.6667,97.963,202.7222,276.0389,379.9444,478.4,47.2662,74.3683,79.8412,final
2021-07-11,1001063,BT00505,18.0,68.4444,94.0185,185.5,284.1815,427.1667,542.7481,74.1724,66.4556,79.0897,final
2021-07-21,1001063,BT00505,18.0,150.0556,104.8593,262.1667,296.8407,550.2222,621.8074,141.1402,88.6997,88.6698,final
2021-08-01,1001063,BT00505,18.0,63.0556,92.3722,281.5556,291.25,576.5,687.8926,69.8922,96.7819,84.0387,final
2021-08-11,1001063,BT00505,18.0,98.9444,98.2333,312.0556,295.4648,655.9444,765.6259,100.6888,105.4313,85.859,final
2021-08-21,1001063,BT00505,18.0,84.1111,94.9037,246.1111,285.5093,716.0556,823.6981,89.197,86.6677,87.0885,final
2021-09-01,1001063,BT00505,18.0,75.9444,60.3648,259.0,253.5019,743.2778,820.7907,123.8349,102.0866,90.67,final
